id,datum_vaststelling_jaar,datum_vaststelling_maand,datum_vaststelling,opnameplaats_straat,aantal_passanten,aantal_overtredingen_roodlicht
36625,2013,201306,5/06/2013,BISSCHOPPENHOFLAAN,17505,0
36628,2013,201306,5/06/2013,NOORDERSINGEL_(2140),16653,0
36631,2013,201306,5/06/2013,BREDABAAN,8905,0
36634,2013,201306,5/06/2013,JAN_VAN_RIJSWIJCKLAAN,7728,0
36637,2013,201306,5/06/2013,GENERAAL_LEMANSTRAAT,6259,4
36640,2013,201306,5/06/2013,NOORDERSINGEL,15037,0
36643,2013,201306,5/06/2013,#NAME?,17630,0
36646,2013,201306,6/06/2013,GENERAAL_LEMANSTRAAT,6797,1
36649,2013,201306,6/06/2013,BISSCHOPPENHOFLAAN,11304,0
36652,2013,201306,6/06/2013,BISSCHOPPENHOFLAAN,17390,0
36655,2013,201306,6/06/2013,#NAME?,5854,0
36658,2013,201306,6/06/2013,BREDABAAN,8846,0
36661,2013,201306,6/06/2013,BREDABAAN,9656,1
36664,2013,201306,6/06/2013,ELISABETHLAAN,8378,0
36667,2013,201306,6/06/2013,NOORDERSINGEL,15694,0
36670,2013,201306,6/06/2013,PLANTINKAAI,6886,0
36673,2013,201306,6/06/2013,NOORDERSINGEL_(2140),18108,0
36676,2013,201306,6/06/2013,JAN_VAN_RIJSWIJCKLAAN,8047,0
36679,2013,201306,6/06/2013,NOORDERLAAN,6469,5
36682,2013,201306,6/06/2013,OOSTERWEELSTEENWEG,2419,0
36685,2013,201306,7/06/2013,BISSCHOPPENHOFLAAN,17742,0
36688,2013,201306,7/06/2013,OOSTERWEELSTEENWEG,2853,5
36691,2013,201306,7/06/2013,BREDABAAN,10082,2
36694,2013,201306,7/06/2013,PLANTINKAAI,7453,0
36697,2013,201306,7/06/2013,ELISABETHLAAN,8543,0
36700,2013,201306,7/06/2013,JAN_VAN_RIJSWIJCKLAAN,7526,0
36703,2013,201306,7/06/2013,NOORDERSINGEL_(2140),19508,0
36706,2013,201306,7/06/2013,NOORDERSINGEL,14825,0
36709,2013,201306,7/06/2013,GENERAAL_LEMANSTRAAT,6596,2
36712,2013,201306,7/06/2013,BISSCHOPPENHOFLAAN,18619,0
36715,2013,201306,7/06/2013,BREDABAAN,10150,0
36718,2013,201306,7/06/2013,NOORDERLAAN,5647,1
36721,2013,201306,8/06/2013,NOORDERSINGEL_(2140),13204,0
36724,2013,201306,8/06/2013,OOSTERWEELSTEENWEG,558,0
36727,2013,201306,8/06/2013,BREDABAAN,8219,0
36730,2013,201306,8/06/2013,NOORDERSINGEL,12334,0
36733,2013,201306,8/06/2013,PLANTINKAAI,6332,0
36736,2013,201306,8/06/2013,GENERAAL_LEMANSTRAAT,3302,4
36739,2013,201306,8/06/2013,ELISABETHLAAN,5984,0
36742,2013,201306,8/06/2013,JAN_VAN_RIJSWIJCKLAAN,4981,0
36745,2013,201306,8/06/2013,NOORDERLAAN,9209,3
36748,2013,201306,8/06/2013,BISSCHOPPENHOFLAAN,14715,0
36751,2013,201306,8/06/2013,BREDABAAN,9402,0
36754,2013,201306,8/06/2013,BISSCHOPPENHOFLAAN,14533,0
36757,2013,201306,9/06/2013,ELISABETHLAAN,5167,0
36760,2013,201306,9/06/2013,JAN_VAN_RIJSWIJCKLAAN,3452,0
36763,2013,201306,9/06/2013,NOORDERSINGEL,9871,0
36766,2013,201306,9/06/2013,NOORDERSINGEL_(2140),11050,0
36769,2013,201306,9/06/2013,PLANTINKAAI,6153,0
36772,2013,201306,9/06/2013,BISSCHOPPENHOFLAAN,11740,0
36775,2013,201306,9/06/2013,BISSCHOPPENHOFLAAN,10359,0
36778,2013,201306,9/06/2013,NOORDERLAAN,10733,3
36781,2013,201306,9/06/2013,BREDABAAN,5140,1
36784,2013,201306,9/06/2013,GENERAAL_LEMANSTRAAT,2700,1
36787,2013,201306,9/06/2013,OOSTERWEELSTEENWEG,483,0
36790,2013,201306,9/06/2013,BREDABAAN,5666,3
36793,2013,201306,10/06/2013,BISSCHOPPENHOFLAAN,17709,0
36796,2013,201306,10/06/2013,NOORDERSINGEL,3069,0
36799,2013,201306,10/06/2013,OOSTERWEELSTEENWEG,712,0
36802,2013,201306,10/06/2013,GENERAAL_LEMANSTRAAT,6162,0
36805,2013,201306,10/06/2013,SINT-MICHIELSKAAI,610,1
36808,2013,201306,10/06/2013,PLANTINKAAI,1145,0
36811,2013,201306,10/06/2013,BISSCHOPPENHOFLAAN,16501,0
36814,2013,201306,10/06/2013,BREDABAAN,9034,0
36817,2013,201306,10/06/2013,ELISABETHLAAN,8073,0
36820,2013,201306,10/06/2013,JAN_VAN_RIJSWIJCKLAAN,7946,0
36823,2013,201306,10/06/2013,JAN_VAN_RIJSWIJCKLAAN,1503,0
36826,2013,201306,10/06/2013,NOORDERSINGEL_(2140),5292,0
36829,2013,201306,10/06/2013,BREDABAAN,8237,0
36832,2013,201306,10/06/2013,NOORDERLAAN,20126,6
36835,2013,201306,11/06/2013,NOORDERSINGEL,14131,0
36838,2013,201306,11/06/2013,JAN_VAN_RIJSWIJCKLAAN,7491,0
36841,2013,201306,11/06/2013,NOORDERLAAN,2671,1
36844,2013,201306,11/06/2013,BISSCHOPPENHOFLAAN,3981,0
36847,2013,201306,11/06/2013,GENERAAL_LEMANSTRAAT,1459,1
36850,2013,201306,11/06/2013,BISSCHOPPENHOFLAAN,4286,0
36853,2013,201306,11/06/2013,BREDABAAN,1315,0
36856,2013,201306,11/06/2013,ELISABETHLAAN,2363,0
36859,2013,201306,11/06/2013,OOSTERWEELSTEENWEG,2732,0
36862,2013,201306,11/06/2013,JAN_VAN_RIJSWIJCKLAAN,9663,0
36865,2013,201306,11/06/2013,BREDABAAN,1107,0
36868,2013,201306,11/06/2013,PLANTINKAAI,6281,0
36871,2013,201306,12/06/2013,NOORDERSINGEL,14084,0
36874,2013,201306,12/06/2013,BISSCHOPPENHOFLAAN,18348,0
36877,2013,201306,12/06/2013,JAN_VAN_RIJSWIJCKLAAN,9541,0
36880,2013,201306,12/06/2013,PLANTINKAAI,6333,0
36883,2013,201306,12/06/2013,BISSCHOPPENHOFLAAN,16369,0
36886,2013,201306,12/06/2013,ELISABETHLAAN,8568,0
36889,2013,201306,12/06/2013,JAN_VAN_RIJSWIJCKLAAN,6871,0
36892,2013,201306,12/06/2013,OOSTERWEELSTEENWEG,2720,1
36895,2013,201306,12/06/2013,BREDABAAN,8540,0
36898,2013,201306,12/06/2013,NOORDERLAAN,13375,2
36901,2013,201306,12/06/2013,GENERAAL_LEMANSTRAAT,6473,6
36904,2013,201306,12/06/2013,BREDABAAN,9404,3
36907,2013,201306,13/06/13,JAN_VAN_RIJSWIJCKLAAN,7821,0
36910,2013,201306,13/06/13,OOSTERWEELSTEENWEG,2737,2
36913,2013,201306,13/06/13,BREDABAAN,9226,1
36916,2013,201306,13/06/13,NOORDERLAAN,21772,5
36919,2013,201306,13/06/13,GENERAAL_LEMANSTRAAT,6750,0
36922,2013,201306,13/06/13,BISSCHOPPENHOFLAAN,18221,0
36925,2013,201306,13/06/13,BISSCHOPPENHOFLAAN,16540,0
36928,2013,201306,13/06/13,BREDABAAN,8664,0
36931,2013,201306,13/06/13,JAN_VAN_RIJSWIJCKLAAN,9829,0
36934,2013,201306,13/06/13,PLANTINKAAI,6674,0
36937,2013,201306,13/06/13,ELISABETHLAAN,8709,0
36940,2013,201306,13/06/13,NOORDERSINGEL,14542,0
36943,2013,201306,14/06/13,JAN_VAN_RIJSWIJCKLAAN,7700,0
36946,2013,201306,14/06/13,NOORDERLAAN,15418,2
36949,2013,201306,14/06/13,OOSTERWEELSTEENWEG,2638,3
36952,2013,201306,14/06/13,BISSCHOPPENHOFLAAN,18631,0
36955,2013,201306,14/06/13,BREDABAAN,10074,1
36958,2013,201306,14/06/13,PLANTINKAAI,7754,0
36961,2013,201306,14/06/13,ELISABETHLAAN,8593,0
36964,2013,201306,14/06/13,GENERAAL_LEMANSTRAAT,5753,1
36967,2013,201306,14/06/13,NOORDERSINGEL,14878,0
36970,2013,201306,14/06/13,JAN_VAN_RIJSWIJCKLAAN,10395,0
36973,2013,201306,14/06/13,BISSCHOPPENHOFLAAN,17619,0
36976,2013,201306,14/06/13,BREDABAAN,9174,2
36979,2013,201306,15/06/13,BISSCHOPPENHOFLAAN,14564,0
36982,2013,201306,15/06/13,BREDABAAN,9648,3
36985,2013,201306,15/06/13,BREDABAAN,8244,0
36988,2013,201306,15/06/13,JAN_VAN_RIJSWIJCKLAAN,5633,0
36991,2013,201306,15/06/13,OOSTERWEELSTEENWEG,670,0
36994,2013,201306,15/06/13,BISSCHOPPENHOFLAAN,13916,0
36997,2013,201306,15/06/13,GENERAAL_LEMANSTRAAT,3555,1
37000,2013,201306,15/06/13,NOORDERLAAN,17091,1
37003,2013,201306,15/06/13,NOORDERSINGEL,11725,0
37006,2013,201306,15/06/13,JAN_VAN_RIJSWIJCKLAAN,8685,0
37009,2013,201306,15/06/13,PLANTINKAAI,6690,0
37012,2013,201306,15/06/13,ELISABETHLAAN,6149,0
37015,2013,201306,16/06/13,BREDABAAN,5853,1
37018,2013,201306,16/06/13,GENERAAL_LEMANSTRAAT,2962,1
37021,2013,201306,16/06/13,PLANTINKAAI,5890,0
37024,2013,201306,16/06/13,NOORDERLAAN,14432,6
37027,2013,201306,16/06/13,NOORDERSINGEL,9543,0
37030,2013,201306,16/06/13,JAN_VAN_RIJSWIJCKLAAN,3904,0
37033,2013,201306,16/06/13,OOSTERWEELSTEENWEG,480,0
37036,2013,201306,16/06/13,ELISABETHLAAN,5160,0
37039,2013,201306,16/06/13,BISSCHOPPENHOFLAAN,9997,0
37042,2013,201306,16/06/13,BREDABAAN,5204,1
37045,2013,201306,16/06/13,JAN_VAN_RIJSWIJCKLAAN,6330,0
37048,2013,201306,16/06/13,BISSCHOPPENHOFLAAN,10571,0
37051,2013,201306,17/06/13,OOSTERWEELSTEENWEG,1438,2
37054,2013,201306,17/06/13,BISSCHOPPENHOFLAAN,4739,0
37057,2013,201306,17/06/13,GENERAAL_LEMANSTRAAT,1474,0
37060,2013,201306,17/06/13,BISSCHOPPENHOFLAAN,5187,0
37063,2013,201306,17/06/13,BREDABAAN,2106,0
37066,2013,201306,17/06/13,OOSTERWEELSTEENWEG,706,0
37069,2013,201306,17/06/13,PLANTINKAAI,933,0
37072,2013,201306,17/06/13,SINT-MICHIELSKAAI,2718,3
37075,2013,201306,17/06/13,BREDABAAN,2032,0
37078,2013,201306,17/06/13,ELISABETHLAAN,1540,0
37081,2013,201306,17/06/13,COCKERILLKAAI,4430,3
37084,2013,201306,17/06/13,NOORDERSINGEL,14161,0
37087,2013,201306,17/06/13,JAN_VAN_RIJSWIJCKLAAN,1390,0
37090,2013,201306,17/06/13,JAN_VAN_RIJSWIJCKLAAN,1298,0
37093,2013,201306,17/06/13,NOORDERLAAN,6683,4
37096,2013,201306,18/06/13,BREDABAAN,9232,4
37099,2013,201306,18/06/13,COCKERILLKAAI,124,0
37102,2013,201306,18/06/13,GENERAAL_LEMANSTRAAT,6498,3
37105,2013,201306,18/06/13,JAN_VAN_RIJSWIJCKLAAN,7319,0
37108,2013,201306,18/06/13,OOSTERWEELSTEENWEG,2454,2
37111,2013,201306,18/06/13,NOORDERSINGEL,1588,0
37114,2013,201306,18/06/13,OOSTERWEELSTEENWEG,2657,1
37117,2013,201306,18/06/13,BREDABAAN,8572,1
37120,2013,201306,18/06/13,BISSCHOPPENHOFLAAN,16782,0
37123,2013,201306,18/06/13,NOORDERSINGEL_(2140),14728,0
37126,2013,201306,18/06/13,BISSCHOPPENHOFLAAN,16028,0
37129,2013,201306,18/06/13,ELISABETHLAAN,8127,0
37132,2013,201306,19/06/13,NOORDERSINGEL,14274,0
37135,2013,201306,19/06/13,GENERAAL_LEMANSTRAAT,6272,1
37138,2013,201306,19/06/13,BISSCHOPPENHOFLAAN,16425,0
37141,2013,201306,19/06/13,NOORDERSINGEL_(2140),15725,0
37144,2013,201306,19/06/13,OOSTERWEELSTEENWEG,2238,5
37147,2013,201306,19/06/13,BREDABAAN,8379,0
37150,2013,201306,19/06/13,JAN_VAN_RIJSWIJCKLAAN,6962,0
37153,2013,201306,19/06/13,OOSTERWEELSTEENWEG,2466,1
37156,2013,201306,19/06/13,BREDABAAN,9488,1
37159,2013,201306,19/06/13,ELISABETHLAAN,8586,0
37162,2013,201306,19/06/13,BISSCHOPPENHOFLAAN,17906,0
37165,2013,201306,19/06/13,NOORDERLAAN,3690,0
37168,2013,201306,20/06/13,BISSCHOPPENHOFLAAN,18478,0
37171,2013,201306,20/06/13,JAN_VAN_RIJSWIJCKLAAN,8818,0
37174,2013,201306,20/06/13,OOSTERWEELSTEENWEG,2464,3
37177,2013,201306,20/06/13,BREDABAAN,9484,0
37180,2013,201306,20/06/13,GENERAAL_LEMANSTRAAT,6918,0
37183,2013,201306,20/06/13,NOORDERSINGEL,15568,0
37186,2013,201306,20/06/13,BREDABAAN,8582,1
37189,2013,201306,20/06/13,NOORDERSINGEL_(2140),17327,0
37192,2013,201306,20/06/13,OOSTERWEELSTEENWEG,2709,0
37195,2013,201306,20/06/13,ELISABETHLAAN,8948,0
37198,2013,201306,20/06/13,BISSCHOPPENHOFLAAN,16842,0
37201,2013,201306,20/06/13,NOORDERLAAN,21268,4
37204,2013,201306,21/06/13,BISSCHOPPENHOFLAAN,18171,0
37207,2013,201306,21/06/13,GENERAAL_LEMANSTRAAT,6708,1
37210,2013,201306,21/06/13,NOORDERSINGEL,15153,0
37213,2013,201306,21/06/13,NOORDERSINGEL_(2140),17358,0
37216,2013,201306,21/06/13,BISSCHOPPENHOFLAAN,17454,0
37219,2013,201306,21/06/13,ELISABETHLAAN,8819,0
37222,2013,201306,21/06/13,NOORDERLAAN,9519,1
37225,2013,201306,21/06/13,OOSTERWEELSTEENWEG,2220,2
37228,2013,201306,21/06/13,JAN_VAN_RIJSWIJCKLAAN,7840,0
37231,2013,201306,21/06/13,BREDABAAN,9648,1
37234,2013,201306,21/06/13,OOSTERWEELSTEENWEG,2427,0
37237,2013,201306,21/06/13,BREDABAAN,10239,3
37240,2013,201306,22/06/13,BREDABAAN,8059,0
37243,2013,201306,22/06/13,NOORDERSINGEL,12751,0
37246,2013,201306,22/06/13,ELISABETHLAAN,6309,0
37249,2013,201306,22/06/13,BISSCHOPPENHOFLAAN,14483,0
37252,2013,201306,22/06/13,JAN_VAN_RIJSWIJCKLAAN,5119,0
37255,2013,201306,22/06/13,NOORDERSINGEL_(2140),3294,0
37258,2013,201306,22/06/13,BISSCHOPPENHOFLAAN,13871,0
37261,2013,201306,22/06/13,BREDABAAN,10068,4
37264,2013,201306,22/06/13,GENERAAL_LEMANSTRAAT,503,2
37267,2013,201306,22/06/13,OOSTERWEELSTEENWEG,690,0
37270,2013,201306,22/06/13,OOSTERWEELSTEENWEG,550,0
37273,2013,201306,23/06/13,BISSCHOPPENHOFLAAN,10286,0
37276,2013,201306,23/06/13,OOSTERWEELSTEENWEG,468,0
37279,2013,201306,23/06/13,BREDABAAN,5718,3
37282,2013,201306,23/06/13,ELISABETHLAAN,5446,0
37285,2013,201306,23/06/13,JAN_VAN_RIJSWIJCKLAAN,3853,0
37288,2013,201306,23/06/13,OOSTERWEELSTEENWEG,543,0
37291,2013,201306,23/06/13,GENERAAL_LEMANSTRAAT,2943,4
37294,2013,201306,23/06/13,NOORDERSINGEL,10835,0
37297,2013,201306,23/06/13,BISSCHOPPENHOFLAAN,11376,0
37300,2013,201306,23/06/13,BREDABAAN,4913,0
37303,2013,201306,24/06/13,BISSCHOPPENHOFLAAN,4655,0
37306,2013,201306,24/06/13,GENERAAL_LEMANSTRAAT,6467,2
37309,2013,201306,24/06/13,SINT-MICHIELSKAAI,6429,7
37312,2013,201306,24/06/13,JAN_VAN_RIJSWIJCKLAAN,1268,0
37315,2013,201306,24/06/13,NOORDERSINGEL,14333,0
37318,2013,201306,24/06/13,BISSCHOPPENHOFLAAN,4998,0
37321,2013,201306,24/06/13,ELISABETHLAAN,1602,0
37324,2013,201306,24/06/13,BREDABAAN,9592,3
37327,2013,201306,24/06/13,OOSTERWEELSTEENWEG,834,0
37330,2013,201306,24/06/13,BREDABAAN,8427,1
37333,2013,201306,24/06/13,OOSTERWEELSTEENWEG,750,0
37336,2013,201306,25/06/13,BISSCHOPPENHOFLAAN,17184,0
37339,2013,201306,25/06/13,BREDABAAN,1786,0
37342,2013,201306,25/06/13,OOSTERWEELSTEENWEG,2527,7
37345,2013,201306,25/06/13,GENERAAL_LEMANSTRAAT,974,0
37348,2013,201306,25/06/13,BISSCHOPPENHOFLAAN,18708,0
37351,2013,201306,25/06/13,ELISABETHLAAN,8801,0
37354,2013,201306,25/06/13,SINT-MICHIELSKAAI,8550,8
37357,2013,201306,25/06/13,OOSTERWEELSTEENWEG,2351,0
37360,2013,201306,25/06/13,NOORDERLAAN,18399,1
37363,2013,201306,25/06/13,NOORDERSINGEL,2177,0
37366,2013,201306,25/06/13,BREDABAAN,1579,1
37369,2013,201306,26/06/13,BISSCHOPPENHOFLAAN,17191,0
37372,2013,201306,26/06/13,BREDABAAN,8259,2
37375,2013,201306,26/06/13,NOORDERLAAN,21954,5
37378,2013,201306,26/06/13,OOSTERWEELSTEENWEG,2503,0
37381,2013,201306,26/06/13,SINT-MICHIELSKAAI,8745,12
37384,2013,201306,26/06/13,BISSCHOPPENHOFLAAN,18500,0
37387,2013,201306,26/06/13,BREDABAAN,10020,1
37390,2013,201306,26/06/13,OOSTERWEELSTEENWEG,2238,5
37393,2013,201306,26/06/13,ELISABETHLAAN,8783,0
37396,2013,201306,26/06/13,GENERAAL_LEMANSTRAAT,6688,3
37399,2013,201306,27/06/13,BISSCHOPPENHOFLAAN,16956,0
37402,2013,201306,27/06/13,BREDABAAN,8659,0
37405,2013,201306,27/06/13,OOSTERWEELSTEENWEG,2607,1
37408,2013,201306,27/06/13,OOSTERWEELSTEENWEG,2338,1
37411,2013,201306,27/06/13,BISSCHOPPENHOFLAAN,18792,0
37414,2013,201306,27/06/13,BREDABAAN,10152,4
37417,2013,201306,27/06/13,GENERAAL_LEMANSTRAAT,7238,3
37420,2013,201306,27/06/13,ELISABETHLAAN,9038,0
37423,2013,201306,27/06/13,SINT-MICHIELSKAAI,8991,13
37426,2013,201306,27/06/13,NOORDERLAAN,23327,6
37429,2013,201306,28/06/13,BISSCHOPPENHOFLAAN,18494,0
37432,2013,201306,28/06/13,OOSTERWEELSTEENWEG,2268,0
37435,2013,201306,28/06/13,OOSTERWEELSTEENWEG,1940,1
37438,2013,201306,28/06/13,NOORDERLAAN,23398,1
37441,2013,201306,28/06/13,GENERAAL_LEMANSTRAAT,6516,1
37444,2013,201306,28/06/13,SINT-MICHIELSKAAI,9167,5
37447,2013,201306,28/06/13,BREDABAAN,8215,0
37450,2013,201306,28/06/13,BREDABAAN,10279,2
37453,2013,201306,28/06/13,BISSCHOPPENHOFLAAN,16704,0
37456,2013,201306,28/06/13,ELISABETHLAAN,8664,0
37459,2013,201306,29/06/13,OOSTERWEELSTEENWEG,444,0
37462,2013,201306,29/06/13,SINT-MICHIELSKAAI,7109,5
37465,2013,201306,29/06/13,BISSCHOPPENHOFLAAN,13180,0
37468,2013,201306,29/06/13,BREDABAAN,7395,0
37471,2013,201306,29/06/13,NOORDERLAAN,16208,4
37474,2013,201306,29/06/13,BREDABAAN,9578,7
37477,2013,201306,29/06/13,GENERAAL_LEMANSTRAAT,3649,5
37480,2013,201306,29/06/13,OOSTERWEELSTEENWEG,613,0
37483,2013,201306,29/06/13,BISSCHOPPENHOFLAAN,14097,0
37486,2013,201306,29/06/13,ELISABETHLAAN,5962,0
37489,2013,201306,30/06/13,NOORDERLAAN,11361,6
37492,2013,201306,30/06/13,ELISABETHLAAN,5228,0
37495,2013,201306,30/06/13,OOSTERWEELSTEENWEG,509,0
37498,2013,201306,30/06/13,BISSCHOPPENHOFLAAN,11474,0
37501,2013,201306,30/06/13,BREDABAAN,5696,1
37504,2013,201306,30/06/13,GENERAAL_LEMANSTRAAT,3090,3
37507,2013,201306,30/06/13,OOSTERWEELSTEENWEG,371,0
37510,2013,201306,30/06/13,BISSCHOPPENHOFLAAN,9688,0
37513,2013,201306,30/06/13,BREDABAAN,4981,0
37516,2013,201306,30/06/13,SINT-MICHIELSKAAI,5809,10
37519,2013,201307,1/07/2013,GENERAAL_LEMANSTRAAT,6273,3
37522,2013,201307,1/07/2013,BREDABAAN,9902,0
37525,2013,201307,1/07/2013,OOSTERWEELSTEENWEG,682,0
37528,2013,201307,1/07/2013,BISSCHOPPENHOFLAAN,4248,0
37531,2013,201307,1/07/2013,BREDABAAN,8276,0
37534,2013,201307,1/07/2013,NOORDERLAAN,21134,3
37537,2013,201307,1/07/2013,SINT-MICHIELSKAAI,1071,1
37540,2013,201307,1/07/2013,ELISABETHLAAN,1326,0
37543,2013,201307,1/07/2013,BISSCHOPPENHOFLAAN,4693,0
37546,2013,201307,1/07/2013,COCKERILLKAAI,2610,7
37549,2013,201307,1/07/2013,JAN_VAN_RIJSWIJCKLAAN,6193,0
37552,2013,201307,1/07/2013,OOSTERWEELSTEENWEG,705,0
37555,2013,201307,2/07/2013,OOSTERWEELSTEENWEG,2376,1
37558,2013,201307,2/07/2013,NOORDERSINGEL,12369,0
37561,2013,201307,2/07/2013,JAN_VAN_RIJSWIJCKLAAN,6844,0
37564,2013,201307,2/07/2013,NOORDERLAAN,4013,1
37567,2013,201307,2/07/2013,BISSCHOPPENHOFLAAN,17540,0
37570,2013,201307,2/07/2013,SINT-MICHIELSKAAI,7853,11
37573,2013,201307,2/07/2013,BREDABAAN,2212,0
37576,2013,201307,2/07/2013,OOSTERWEELSTEENWEG,1675,1
37579,2013,201307,2/07/2013,ELISABETHLAAN,8014,0
37582,2013,201307,2/07/2013,GENERAAL_LEMANSTRAAT,801,0
37585,2013,201307,2/07/2013,BISSCHOPPENHOFLAAN,16144,0
37588,2013,201307,2/07/2013,BREDABAAN,2095,0
37591,2013,201307,3/07/2013,BISSCHOPPENHOFLAAN,17617,0
37594,2013,201307,3/07/2013,NOORDERSINGEL,14185,0
37597,2013,201307,3/07/2013,JAN_VAN_RIJSWIJCKLAAN,6766,0
37600,2013,201307,3/07/2013,BREDABAAN,8179,0
37603,2013,201307,3/07/2013,SINT-MICHIELSKAAI,8039,4
37606,2013,201307,3/07/2013,BREDABAAN,10002,5
37609,2013,201307,3/07/2013,OOSTERWEELSTEENWEG,2433,2
37612,2013,201307,3/07/2013,GENERAAL_LEMANSTRAAT,6151,2
37615,2013,201307,3/07/2013,OOSTERWEELSTEENWEG,1686,0
37618,2013,201307,3/07/2013,BISSCHOPPENHOFLAAN,17066,0
37621,2013,201307,3/07/2013,ELISABETHLAAN,7806,0
37624,2013,201307,4/07/2013,JAN_VAN_RIJSWIJCKLAAN,6408,0
37627,2013,201307,4/07/2013,OOSTERWEELSTEENWEG,2357,0
37630,2013,201307,4/07/2013,OOSTERWEELSTEENWEG,1797,1
37633,2013,201307,4/07/2013,SINT-MICHIELSKAAI,8172,8
37636,2013,201307,4/07/2013,ELISABETHLAAN,7814,0
37639,2013,201307,4/07/2013,BREDABAAN,8242,0
37642,2013,201307,4/07/2013,GENERAAL_LEMANSTRAAT,6207,4
37645,2013,201307,4/07/2013,BREDABAAN,9653,2
37648,2013,201307,4/07/2013,NOORDERSINGEL,13911,0
37651,2013,201307,4/07/2013,BISSCHOPPENHOFLAAN,16693,0
37654,2013,201307,4/07/2013,BISSCHOPPENHOFLAAN,17400,0
37657,2013,201307,5/07/2013,NOORDERSINGEL,14852,0
37660,2013,201307,5/07/2013,JAN_VAN_RIJSWIJCKLAAN,7230,0
37663,2013,201307,5/07/2013,SINT-MICHIELSKAAI,8677,9
37666,2013,201307,5/07/2013,ELISABETHLAAN,7695,0
37669,2013,201307,5/07/2013,BREDABAAN,8864,1
37672,2013,201307,5/07/2013,BISSCHOPPENHOFLAAN,16785,0
37675,2013,201307,5/07/2013,BREDABAAN,10254,3
37678,2013,201307,5/07/2013,OOSTERWEELSTEENWEG,2468,0
37681,2013,201307,5/07/2013,OOSTERWEELSTEENWEG,1862,0
37684,2013,201307,5/07/2013,GENERAAL_LEMANSTRAAT,6036,1
37687,2013,201307,5/07/2013,BISSCHOPPENHOFLAAN,17481,0
37690,2013,201307,6/07/2013,NOORDERSINGEL,10766,0
37693,2013,201307,6/07/2013,OOSTERWEELSTEENWEG,792,0
37696,2013,201307,6/07/2013,JAN_VAN_RIJSWIJCKLAAN,4983,0
37699,2013,201307,6/07/2013,BREDABAAN,7326,0
37702,2013,201307,6/07/2013,BISSCHOPPENHOFLAAN,12920,0
37705,2013,201307,6/07/2013,BISSCHOPPENHOFLAAN,12429,0
37708,2013,201307,6/07/2013,ELISABETHLAAN,5091,0
37711,2013,201307,6/07/2013,OOSTERWEELSTEENWEG,549,0
37714,2013,201307,6/07/2013,SINT-MICHIELSKAAI,3291,2
37717,2013,201307,6/07/2013,BREDABAAN,8939,4
37720,2013,201307,6/07/2013,GENERAAL_LEMANSTRAAT,3323,1
37723,2013,201307,7/07/2013,BREDABAAN,4573,0
37726,2013,201307,7/07/2013,JAN_VAN_RIJSWIJCKLAAN,3698,0
37729,2013,201307,7/07/2013,BISSCHOPPENHOFLAAN,10342,0
37732,2013,201307,7/07/2013,ELISABETHLAAN,4571,0
37735,2013,201307,7/07/2013,NOORDERSINGEL,8753,0
37738,2013,201307,7/07/2013,OOSTERWEELSTEENWEG,641,0
37741,2013,201307,7/07/2013,OOSTERWEELSTEENWEG,385,0
37744,2013,201307,7/07/2013,BISSCHOPPENHOFLAAN,9449,0
37747,2013,201307,7/07/2013,GENERAAL_LEMANSTRAAT,2558,3
37750,2013,201307,7/07/2013,BREDABAAN,5158,3
37753,2013,201307,8/07/2013,BISSCHOPPENHOFLAAN,3062,0
37756,2013,201307,8/07/2013,BREDABAAN,1120,0
37759,2013,201307,8/07/2013,NOORDERLAAN,14313,4
37762,2013,201307,8/07/2013,JAN_VAN_RIJSWIJCKLAAN,1513,0
37765,2013,201307,8/07/2013,OOSTERWEELSTEENWEG,647,0
37768,2013,201307,8/07/2013,COCKERILLKAAI,3131,6
37771,2013,201307,8/07/2013,ELISABETHLAAN,1697,0
37774,2013,201307,8/07/2013,GENERAAL_LEMANSTRAAT,1539,2
37777,2013,201307,8/07/2013,BISSCHOPPENHOFLAAN,2781,0
37780,2013,201307,8/07/2013,OOSTERWEELSTEENWEG,512,0
37783,2013,201307,8/07/2013,NOORDERSINGEL,3515,0
37786,2013,201307,8/07/2013,BREDABAAN,939,0
37789,2013,201307,8/07/2013,SINT-MICHIELSKAAI,2144,4
37792,2013,201307,9/07/2013,BISSCHOPPENHOFLAAN,15536,0
37795,2013,201307,9/07/2013,JAN_VAN_RIJSWIJCKLAAN,6666,0
37798,2013,201307,9/07/2013,ELISABETHLAAN,7306,0
37801,2013,201307,9/07/2013,GENERAAL_LEMANSTRAAT,5313,4
37804,2013,201307,9/07/2013,NOORDERSINGEL,13433,0
37807,2013,201307,9/07/2013,BREDABAAN,7778,0
37810,2013,201307,9/07/2013,OOSTERWEELSTEENWEG,2866,0
37813,2013,201307,9/07/2013,COCKERILLKAAI,5096,5
37816,2013,201307,9/07/2013,BISSCHOPPENHOFLAAN,16324,0
37819,2013,201307,9/07/2013,BREDABAAN,9039,4
37822,2013,201307,9/07/2013,NOORDERLAAN,19003,5
37825,2013,201307,9/07/2013,OOSTERWEELSTEENWEG,2610,0
37828,2013,201307,10/07/2013,GENERAAL_LEMANSTRAAT,5470,2
37831,2013,201307,10/07/2013,OOSTERWEELSTEENWEG,2556,0
37834,2013,201307,10/07/2013,BISSCHOPPENHOFLAAN,15360,0
